Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2019-01-12 00:03:13	CT08	2019-01-12 00:03:09	0	12	1.0	NULL	247.18614196777	245.17013549805	246.71044921875	246.35557556152	426.95663452147994	425.19467163086	427.94808959961	426.69979858397994	0.35436251759528997	0.0	0.0	NULL	0.11812083919843	NULL	NULL	NULL	50.00305557250999	NULL	NULL	NULL	1.2983989715576	NULL	NULL	NULL	-0.07392457127571099	NULL	NULL	NULL	0.075080238282681	0.10536548495293	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	695942.0	2590788627.0	4.0	NULL
2019-01-12 00:04:30	CT08	2019-01-12 00:04:27	0	12	1.0	NULL	247.25465393066003	244.83508300781003	246.57252502441003	246.22075398762996	426.70556640625	424.59509277344	428.09841918945	426.46635945638	0.36211475729942	0.0	0.0	NULL	0.12070491909980999	NULL	NULL	NULL	49.9602394104	NULL	NULL	NULL	1.2879800796509	-0.047778662294148996	-0.020818345248698997	-0.0081871822476387	-0.076784186065197	NULL	NULL	NULL	0.07572077959775901	0.10783991217613001	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	695943.0	2590788627.0	4.0	NULL
2019-01-12 00:05:52	CT08	2019-01-12 00:05:49	0	12	1.0	NULL	247.26739501953	244.76681518555	246.31727600098	246.11716206867996	426.71588134766	424.19512939452994	427.9508972168	426.28730265299	0.37354025244713	0.0	0.0	NULL	0.12451341748238001	NULL	NULL	NULL	49.937782287598	NULL	NULL	NULL	1.319109916687	-0.04630246013402901	-0.02356649376452	-0.0044319210574031	-0.074300870299339	NULL	NULL	NULL	0.079920284450054	0.10912319272757001	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	695945.0	2590788627.0	4.0	NULL
2019-01-12 00:07:16	CT08	2019-01-12 00:05:49	0	12	1.0	NULL	247.26739501953	244.76681518555	246.31727600098	246.11716206867996	426.71588134766	424.19512939452994	427.9508972168	426.28730265299	0.37354025244713	0.0	0.0	NULL	0.12451341748238001	NULL	NULL	NULL	49.937782287598	NULL	NULL	NULL	1.319109916687	-0.04630246013402901	-0.02356649376452	-0.0044319210574031	-0.074300870299339	NULL	NULL	NULL	0.079920284450054	0.10912319272757001	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	695947.0	2590788627.0	4.0	NULL
2019-01-12 00:08:35	CT08	2019-01-12 00:08:31	0	12	1.0	NULL	246.9457244873	244.81065368652	246.25158691406003	246.0026550293	426.48733520507994	424.37609863281	427.40225219727006	426.08856201172006	0.36284580826759005	0.0	0.0	NULL	0.12094860275586	NULL	NULL	NULL	49.944488525390994	NULL	NULL	NULL	1.294636964798	-0.04688718169927599	-0.021898835897446	-0.0071952752768993	-0.075981289148331	NULL	NULL	NULL	0.076356589794159	0.10771948099136	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	695948.0	2590788627.0	4.0	NULL
2019-01-12 00:09:54	CT08	2019-01-12 00:08:31	0	12	1.0	NULL	246.9457244873	244.81065368652	246.25158691406003	246.0026550293	426.48733520507994	424.37609863281	427.40225219727006	426.08856201172006	0.36284580826759005	0.0	0.0	NULL	0.12094860275586	NULL	NULL	NULL	49.944488525390994	NULL	NULL	NULL	1.294636964798	-0.04688718169927599	-0.021898835897446	-0.0071952752768993	-0.075981289148331	NULL	NULL	NULL	0.076356589794159	0.10771948099136	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	695950.0	2590788627.0	4.0	NULL
2019-01-12 00:12:29	CT08	2019-01-12 00:12:26	0	12	1.0	NULL	247.80874633788997	245.46337890625	246.99415588378997	246.75542704264	427.77661132812005	425.4587097168	428.94216918945	427.39249674479	0.36350259184836997	0.0	0.0	NULL	0.12116753061611998	NULL	NULL	NULL	49.986888885498	NULL	NULL	NULL	1.3112170696259	-0.04581942409277	-0.020577529445291	-0.0072874356992543	-0.073684386909008	NULL	NULL	NULL	0.07755532860755901	0.10697765648365	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	695953.0	2590788627.0	4.0	NULL
2019-01-12 00:13:53	CT08	2019-01-12 00:13:49	0	12	1.0	NULL	247.20756530762	244.86120605468997	246.35998535156003	246.14291890462002	426.81484985352006	424.41241455077994	427.7668762207	426.33138020833	0.3604226708412199	0.0	0.0	NULL	0.12014089028041	NULL	NULL	NULL	49.996982574463	NULL	NULL	NULL	1.2971160411835	-0.046622432768345	-0.021182607859373	-0.0072239222936332	-0.07502895593643201	NULL	NULL	NULL	0.075927719473839	0.10674437880516	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	695955.0	2590788627.0	4.0	NULL
2019-01-12 00:15:15	CT08	2019-01-12 00:15:13	0	12	1.0	NULL	247.06413269043	244.97763061523	246.46520996093997	246.16899108887	426.68936157227006	424.74478149414	427.69549560547006	426.37654622396	0.35636547207832003	0.0	0.0	NULL	0.11878849069276999	NULL	NULL	NULL	49.981475830078004	NULL	NULL	NULL	1.3072500228882	-0.045604128390550995	-0.020411996170878004	-0.0063292528502643	-0.072345376014709	NULL	NULL	NULL	0.07531405985355401	0.10443209111691	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	695957.0	2590788627.0	4.0	NULL
2019-01-12 00:16:30	CT08	2019-01-12 00:16:26	0	12	1.0	NULL	247.44570922852	245.20162963867	246.76774597168	246.47169494628997	427.20449829102006	425.10775756836	428.39147949219	426.90124511719	0.35434108972549	0.0	0.0	NULL	0.11811369657516001	NULL	NULL	NULL	49.994239807129	NULL	NULL	NULL	1.3024339675903	-0.045350831001997	-0.02049221098423	-0.0072126579470932	-0.07305570691824001	NULL	NULL	NULL	0.075040765106678	0.10472942888736998	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	695958.0	2590788627.0	4.0	NULL
2019-01-12 00:17:53	CT08	2019-01-12 00:16:26	0	12	1.0	NULL	247.44570922852	245.20162963867	246.76774597168	246.47169494628997	427.20449829102006	425.10775756836	428.39147949219	426.90124511719	0.35434108972549	0.0	0.0	NULL	0.11811369657516001	NULL	NULL	NULL	49.994239807129	NULL	NULL	NULL	1.3024339675903	-0.045350831001997	-0.02049221098423	-0.0072126579470932	-0.07305570691824001	NULL	NULL	NULL	0.075040765106678	0.10472942888736998	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	695960.0	2590788627.0	4.0	NULL
