Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2019-01-05 00:01:50	CT08	2019-01-05 00:01:48	0	12	1.0	NULL	249.94609069823997	247.38255310058997	249.06256103516003	248.79706827799	430.94122314452994	429.29397583007994	432.5539855957	430.92972819010004	0.35864728689194003	0.0	0.0	NULL	0.11954909563065	NULL	NULL	NULL	50.054134368896	NULL	NULL	NULL	1.3016650676727	NULL	NULL	NULL	-0.073944397270679	NULL	NULL	NULL	0.07579053193330801	0.10588663071394	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	687993.0	2564227869.0	4.0	NULL
2019-01-05 00:03:11	CT08	2019-01-05 00:03:10	0	12	1.0	NULL	250.46726989746003	248.04118347168	249.62336730957	249.37727355957	431.98687744141	430.31439208984	433.50225830077994	431.93450927734	0.36204695701599005	0.0	0.0	NULL	0.12068231900533	NULL	NULL	NULL	50.011253356934006	NULL	NULL	NULL	1.3004109859467	-0.049257539212704	-0.018467212095857	-0.0068177310749888	-0.07454247772693598	NULL	NULL	NULL	0.076136216521263	0.10655188560486	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	687995.0	2564227869.0	4.0	NULL
2019-01-05 00:04:30	CT08	2019-01-05 00:04:28	0	12	1.0	NULL	250.84596252441003	248.33181762695	249.8309173584	249.66956583659	432.57769775391	430.6725769043	434.07150268555	432.44059244792	0.34959635138512	0.0	0.0	NULL	0.11653211712837	NULL	NULL	NULL	49.967147827148	NULL	NULL	NULL	1.283940076828	-0.048215769231319	-0.018010981380938998	-0.0089147286489606	-0.07514148205518699	NULL	NULL	NULL	0.073250412940979	0.10493743419647	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	687996.0	2564227869.0	4.0	NULL
2019-01-05 00:05:50	CT08	2019-01-05 00:05:48	0	12	1.0	NULL	250.45863342285	248.16069030762	249.6654510498	249.42825826009	432.03829956055	430.51733398437995	433.51364135742006	432.02309163411	0.34529253840446	0.0	0.0	NULL	0.11509751280149	NULL	NULL	NULL	49.941963195801	NULL	NULL	NULL	1.2824640274048	-0.046884454786777004	-0.018945261836052	-0.0090325884521008	-0.07486230134963999	NULL	NULL	NULL	0.07266978174448	0.10433245450258	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	687998.0	2564227869.0	4.0	NULL
2019-01-05 00:07:11	CT08	2019-01-05 00:07:09	0	12	1.0	NULL	250.29571533203	248.25439453125	249.47412109375	249.34141031901	432.08911132812005	430.49737548827994	433.02996826172006	431.87215169271	0.34860369563103005	0.0	0.0	NULL	0.11620123187701	NULL	NULL	NULL	49.933578491211	NULL	NULL	NULL	1.2944359779358001	-0.046660263091325996	-0.020037138834596003	-0.0067116478458047	-0.07340905070304901	NULL	NULL	NULL	0.073729790747166	0.10404311865567999	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	688000.0	2564227869.0	4.0	NULL
2019-01-05 00:10:40	CT08	2019-01-05 00:10:38	0	12	1.0	NULL	250.74919128418	248.43118286133	249.67715454102	249.61917622884	432.70681762695	430.66409301757994	433.68887329102006	432.35326131184996	0.35870346426964	0.0	0.0	NULL	0.11956782142321	NULL	NULL	NULL	49.98713684082	NULL	NULL	NULL	1.2889759540558	-0.048469834029675	-0.01952757127583	-0.0086164809763432	-0.076613888144493	NULL	NULL	NULL	0.07576745003461799	0.10775154083967001	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	688004.0	2564227869.0	4.0	NULL
2019-01-05 00:12:00	CT08	2019-01-05 00:11:58	0	12	1.0	NULL	250.42208862305	247.98782348633	249.51062011718997	249.30684407552002	431.99151611327994	430.19473266602006	433.25082397461	431.81235758464	0.35390225052834007	0.0	0.0	NULL	0.11796741684278	NULL	NULL	NULL	49.973094940186	NULL	NULL	NULL	1.2837100028992001	-0.048124365508556005	-0.020033737644553	-0.0082342652603984	-0.076392367482185	NULL	NULL	NULL	0.074420601129532	0.10664998739958	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	688006.0	2564227869.0	4.0	NULL
2019-01-05 00:13:19	CT08	2019-01-05 00:13:19	0	12	1.0	NULL	250.07864379883	247.74743652343997	249.1312713623	248.98578389486	431.49844360352006	429.68630981445	432.5823059082	431.25568644206004	0.34873554110527	0.0	0.0	NULL	0.11624518036841999	NULL	NULL	NULL	49.935371398926	NULL	NULL	NULL	1.2883410453796	-0.046958282589912005	-0.018959512934089002	-0.0085273832082748	-0.07444518059492099	NULL	NULL	NULL	0.073489673435688	0.10460791736841	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	688007.0	2564227869.0	4.0	NULL
2019-01-05 00:14:39	CT08	2019-01-05 00:14:38	0	12	1.0	NULL	250.86631774902	248.53187561035	249.94488525391003	249.78102620442996	432.82458496094	431.04693603516	434.02923583984	432.63358561198	0.3501963019371	0.0	0.0	NULL	0.1167321006457	NULL	NULL	NULL	49.953105926514	NULL	NULL	NULL	1.2955039739608998	-0.046750169247389006	-0.019111977890134	-0.0079721380025148	-0.073834285140038	NULL	NULL	NULL	0.074380613863468	0.10480447113514	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	688009.0	2564227869.0	4.0	NULL
2019-01-05 00:15:59	CT08	2019-01-05 00:15:58	0	12	1.0	NULL	250.91877746582	248.72682189941003	249.97860717773	249.87473551432004	433.06973266602006	431.33172607422006	433.98577880859	432.79574584961	0.35122129321098	0.0	0.0	NULL	0.11707376440366	NULL	NULL	NULL	49.969902038574	NULL	NULL	NULL	1.288311958313	-0.047351296991109994	-0.021048538386821997	-0.0068991431035101	-0.075298972427845	NULL	NULL	NULL	0.074326328933239	0.10580329596996	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	688010.0	2564227869.0	4.0	NULL
