Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2018-12-19 00:00:47	CT08	2018-12-19 00:00:45	0	12	1.0	NULL	251.03996276855	248.64395141602	249.5760345459	249.75331624349	433.2311706543	430.67153930664	433.85494995117006	432.58588663737	0.37384635210037	0.0	0.0	NULL	0.12461545070011999	NULL	NULL	NULL	50.062046051025	NULL	NULL	NULL	1.3191159963608001	-0.048194795846939004	-0.024900041520596	-0.0017720686737448	-0.074866905808449	NULL	NULL	NULL	0.08053045719862	0.10995548218489	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	668067.0	2492349717.0	4.0	NULL
2018-12-19 00:02:08	CT08	2018-12-19 00:02:06	0	12	1.0	NULL	251.04501342773	248.67832946777	249.38665771483997	249.70333353677998	433.35321044922006	430.45086669922006	433.693359375	432.49914550781	0.36860463023185996	0.0	0.0	NULL	0.12286821007729	NULL	NULL	NULL	50.078659057616996	NULL	NULL	NULL	1.3047159910202	-0.048427321016788	-0.024544259533286	-0.0033084426540881	-0.07628002762794502	NULL	NULL	NULL	0.078852847218513	0.10971059650183	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	668069.0	2492349717.0	4.0	NULL
2018-12-19 00:03:26	CT08	2018-12-19 00:03:25	0	12	1.0	NULL	251.55218505858997	248.99362182617	249.87762451172	250.14114379883	434.02389526367006	431.09710693359	434.65084838867006	433.25728352864996	0.36586272716522	0.0	0.0	NULL	0.12195424238841	NULL	NULL	NULL	50.080043792725	NULL	NULL	NULL	1.3135730028152	-0.047688454389572	-0.023469645529985	-0.0031433161348104	-0.074301414191723	NULL	NULL	NULL	0.078714609146118	0.10824365913867999	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	668071.0	2492349717.0	4.0	NULL
2018-12-19 00:04:46	CT08	2018-12-19 00:04:45	0	12	1.0	NULL	251.34446716308997	248.65623474121003	249.75679016113	249.91916402181	433.44396972656	430.71771240234	434.45770263672006	432.87312825521	0.36479294300078996	0.0	0.0	NULL	0.12159764766693	NULL	NULL	NULL	50.045341491699	NULL	NULL	NULL	1.3085830211638998	-0.048030760139227004	-0.022080851718782997	-0.0046346136368811	-0.07474622130394	NULL	NULL	NULL	0.07810161262750599	0.10810577869415	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	668072.0	2492349717.0	4.0	NULL
2018-12-19 00:06:07	CT08	2018-12-19 00:06:05	0	12	1.0	NULL	251.30766296387	248.57534790038997	249.83012390137	249.90437825521	433.27542114257994	430.74856567382994	434.51849365234	432.84749348958	0.35778748989105	0.0	0.0	NULL	0.11926249663035	NULL	NULL	NULL	49.994800567627	NULL	NULL	NULL	1.3081519603729	-0.046697068959475	-0.02210570499301	-0.0048217140138149	-0.073624491691589	NULL	NULL	NULL	0.076837778091431	0.10641714930533999	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	668074.0	2492349717.0	4.0	NULL
2018-12-19 00:07:26	CT08	2018-12-19 00:07:24	0	12	1.0	NULL	250.86328125	248.49438476562	249.53239440918	249.6300201416	432.79837036132994	430.56002807617006	433.75765991211	432.37201944987	0.35880440473557	0.0	0.0	NULL	0.11960146824519001	NULL	NULL	NULL	49.972568511963	NULL	NULL	NULL	1.3131630420685	-0.046261098235845996	-0.022174201905727	-0.0045310975983739	-0.072966396808624	NULL	NULL	NULL	0.077213108539581	0.10623539239167999	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	668076.0	2492349717.0	4.0	NULL
2018-12-19 00:08:46	CT08	2018-12-19 00:08:44	0	12	1.0	NULL	250.68812561035	248.3395690918	249.28507995605	249.43759155273	432.65396118164	430.26306152344	433.19876098632994	432.03859456379996	0.35867583751678006	0.0	0.0	NULL	0.11955861250559001	NULL	NULL	NULL	49.960674285889	NULL	NULL	NULL	1.314868927002	-0.04580606892705	-0.022310994565487	-0.0046582650393248	-0.07277533411979699	NULL	NULL	NULL	0.077373445034027	0.10622099041939	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	668077.0	2492349717.0	4.0	NULL
2018-12-19 00:10:07	CT08	2018-12-19 00:10:06	0	12	1.0	NULL	250.70735168457	248.21614074707	249.19284057617	249.37211100259998	432.56805419922006	429.97756958007994	433.23037719727006	431.92533365885004	0.3664862215519001	0.0	0.0	NULL	0.12216207385063	NULL	NULL	NULL	49.949115753174	NULL	NULL	NULL	1.3166010379791	-0.04799796640873	-0.022051889449357997	-0.0032913766335696	-0.073341228067875	NULL	NULL	NULL	0.078347146511078	0.1073182746768	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	668079.0	2492349717.0	4.0	NULL
2018-12-19 00:11:26	CT08	2018-12-19 00:11:24	0	12	1.0	NULL	250.58436584473	247.97047424316003	249.12342834473	249.22608947753997	432.19564819336	429.67733764647994	433.14416503906	431.67238362629996	0.36092689633368996	0.0	0.0	NULL	0.12030896544455999	NULL	NULL	NULL	49.988048553466996	NULL	NULL	NULL	1.3098130226135	-0.046602018177509	-0.02165568061173	-0.0056720646098256	-0.07392976433038702	NULL	NULL	NULL	0.07751207798719399	0.10711550712585001	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	668081.0	2492349717.0	4.0	NULL
2018-12-19 00:12:45	CT08	2018-12-19 00:12:44	0	12	1.0	NULL	251.01733398438	248.34359741211003	249.43977355957	249.60023498535	432.91909790039	430.22875976562005	433.81365966797006	432.32050577799	0.35907477140427	0.0	0.0	NULL	0.11969159046808998	NULL	NULL	NULL	49.970779418945	NULL	NULL	NULL	1.3107110261916999	-0.04687736928463	-0.021128131076694	-0.0052390675991774	-0.073244571685791	NULL	NULL	NULL	0.076984733343124	0.10626107454299999	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	668082.0	2492349717.0	4.0	NULL
