Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2018-12-16 00:01:08	CT08	2018-12-16 00:01:05	0	12	1.0	NULL	249.83123779297	247.52833557128997	249.00117492676003	248.78691609701	431.29287719727006	428.92678833007994	432.51312255859	430.91092936198	0.36390173435210993	0.0	0.0	NULL	0.12130057811737	NULL	NULL	NULL	50.03532409668	NULL	NULL	NULL	1.317283987999	NULL	NULL	NULL	-0.073371201753616	NULL	NULL	NULL	0.078526303172112	0.10746958851814	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	664540.0	2478708660.0	4.0	NULL
2018-12-16 00:02:26	CT08	2018-12-16 00:02:24	0	12	1.0	NULL	250.33738708496003	248.11610412598	249.34973144531003	249.26774088542004	432.38461303711	429.68594360352006	433.16040039062005	431.74365234375	0.37137812376021995	0.0	0.0	NULL	0.12379270792007001	NULL	NULL	NULL	50.02697372436499	NULL	NULL	NULL	1.3187160491943	-0.046291023492813	-0.020579162985086004	-0.0081676291301847	-0.07503781467676202	NULL	NULL	NULL	0.080625861883163	0.11014173924922999	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	664542.0	2478708660.0	4.0	NULL
2018-12-16 00:03:46	CT08	2018-12-16 00:03:45	0	12	1.0	NULL	249.74588012695	247.61543273926003	248.73783874512	248.69971720377998	431.49771118164	428.74230957031	432.03863525391	430.75955200195	0.37073826789856	0.0	0.0	NULL	0.12357942263285	NULL	NULL	NULL	50.032119750977	NULL	NULL	NULL	1.312726020813	-0.048023749142885	-0.019480763003229998	-0.0073941759765148	-0.074898689985275	NULL	NULL	NULL	0.079162441194057	0.10897938162088001	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	664543.0	2478708660.0	4.0	NULL
2018-12-16 00:05:07	CT08	2018-12-16 00:05:05	0	12	1.0	NULL	249.34893798828	247.10531616211003	248.48323059082	248.31249491374	430.59298706055	428.12301635742006	431.55154418945	430.08918253581004	0.36537277698516996	0.0	0.0	NULL	0.12179092566172	NULL	NULL	NULL	50.009410858154	NULL	NULL	NULL	1.3163629770279	-0.04602142423391299	-0.019724966958165002	-0.0079049300402403	-0.073651321232319	NULL	NULL	NULL	0.07862702012062099	0.10773450881243	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	664545.0	2478708660.0	4.0	NULL
2018-12-16 00:06:26	CT08	2018-12-16 00:06:24	0	12	1.0	NULL	249.21913146973	247.20967102051003	248.4430847168	248.29062906901	430.57977294922006	428.25924682617006	431.31491088867006	430.05131022135004	0.36605563759803994	0.0	0.0	NULL	0.12201854586601	NULL	NULL	NULL	49.993087768555	NULL	NULL	NULL	1.3196920156479	-0.045774929225445	-0.020058421418070998	-0.0074140476062894	-0.073247402906418	NULL	NULL	NULL	0.07891271263361001	0.10766799747944002	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	664547.0	2478708660.0	4.0	NULL
2018-12-16 00:07:46	CT08	2018-12-16 00:07:43	0	12	1.0	NULL	249.4488067627	247.08543395996003	248.49975585938	248.34466552733997	430.73287963867006	428.09545898437995	431.60665893555	430.14499918620004	0.36708492040634005	0.0	0.0	NULL	0.12236164013544999	NULL	NULL	NULL	49.974666595459006	NULL	NULL	NULL	1.3258409500122	-0.046072736382484	-0.019177313894033002	-0.0069809285923839	-0.072230979800224	NULL	NULL	NULL	0.079133845865726	0.10714233666658	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	664548.0	2478708660.0	4.0	NULL
2018-12-16 00:09:06	CT08	2018-12-16 00:09:05	0	12	1.0	NULL	248.85038757323997	246.88265991211003	248.17803955078	247.97036234537998	430.00277709961	427.83581542969	430.65048217772994	429.49635823568	0.36991301178932	0.0	0.0	NULL	0.12330433726311	NULL	NULL	NULL	49.989635467529	NULL	NULL	NULL	1.3218590021133	-0.046162609010934996	-0.019270811229944	-0.0080539053305984	-0.0734873265028	NULL	NULL	NULL	0.079641498625278	0.10836584120989	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	664550.0	2478708660.0	4.0	NULL
2018-12-16 00:10:25	CT08	2018-12-16 00:10:23	0	12	1.0	NULL	249.00901794433997	247.08312988281003	248.21234130858997	248.10149637857998	430.3440246582	427.96292114257994	430.86270141602006	429.72321573893	0.37224367260933006	0.0	0.0	NULL	0.12408122420311	NULL	NULL	NULL	49.960193634033004	NULL	NULL	NULL	1.3232300281525	-0.04625215381383901	-0.02054526284337	-0.0070463558658957	-0.073843777179718	NULL	NULL	NULL	0.08032777160406099	0.10911211371422	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	664552.0	2478708660.0	4.0	NULL
2018-12-16 00:11:45	CT08	2018-12-16 00:11:43	0	12	1.0	NULL	248.97407531738	246.71054077148	248.0421295166	247.90891520182004	429.99865722656	427.36871337891	430.80236816406	429.38991292318	0.37408083677292	0.0	0.0	NULL	0.12469361225764	NULL	NULL	NULL	49.963745117188	NULL	NULL	NULL	1.3164780139923	-0.047473233193159	-0.020104767754674	-0.0074567357078195	-0.075034737586975	NULL	NULL	NULL	0.08012918382883098	0.10977657884359	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	664553.0	2478708660.0	4.0	NULL
2018-12-16 00:13:05	CT08	2018-12-16 00:13:03	0	12	1.0	NULL	249.05360412598	246.85868835448997	248.16168212891003	248.02465820312	430.17919921875	427.63336181641	430.9587097168	429.59042358397994	0.37526923418045	0.0	0.0	NULL	0.12508974472682002	NULL	NULL	NULL	49.938053131104	NULL	NULL	NULL	1.3122239112854	-0.047776166349649	-0.019885273650288998	-0.0084456019103527	-0.076107040047646	NULL	NULL	NULL	0.080328159034252	0.11065665632486	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	664555.0	2478708660.0	4.0	NULL
