Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-17 07:40:27	1.0	CT08	1.0	2018-12-17 07:40:27	0.0	DF	3.0	NULL	46.943609474569996	0.0	0.0	17.711791992187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	86.3037109375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-17 07:41:48	1.0	CT08	1.0	2018-12-17 07:41:48	0.0	D7	3.0	NULL	46.664061560659	0.0	0.0	17.687377929687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	94.42138671875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-17 07:43:08	1.0	CT08	1.0	2018-12-17 07:43:08	0.0	E2	3.0	NULL	46.94962125766501	0.0	0.0	17.720947265625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	108.09326171875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-17 07:44:27	1.0	CT08	1.0	2018-12-17 07:44:27	0.0	F5	3.0	NULL	46.670073343754	0.0	0.0	17.778930664062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	117.24853515625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-17 07:45:47	1.0	CT08	1.0	2018-12-17 07:45:47	0.0	0A	3.0	NULL	46.375495972105	0.0	0.0	17.843017578125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	121.39892578125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-17 07:47:08	1.0	CT08	1.0	2018-12-17 07:47:08	0.0	23	3.0	NULL	45.963688830107	0.0	0.0	17.919311523437	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	118.95751953125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-17 07:48:27	1.0	CT08	1.0	2018-12-17 07:48:27	0.0	37	3.0	NULL	46.116989299026	0.0	0.0	17.980346679687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	111.2060546875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-17 07:49:46	1.0	CT08	1.0	2018-12-17 07:49:46	0.0	3F	3.0	NULL	46.104965732836	0.0	0.0	18.004760742187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	128.96728515625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-17 07:51:08	1.0	CT08	1.0	2018-12-17 07:51:08	0.0	5D	3.0	NULL	45.804376578093006	0.0	0.0	18.096313476562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	140.7470703125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-17 07:52:27	1.0	CT08	1.0	2018-12-17 07:52:27	0.0	80	3.0	NULL	45.666105566911	0.0	0.0	18.203125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	153.6865234375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
