Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-30 00:04:05	1.0	CT08	1.0	2018-12-30 00:04:05	0.0	62	03	NULL	44.109053745340994	0.0	0.0	15.767822265625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.40087890625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:05:24	1.0	CT08	1.0	2018-12-30 00:05:24	0.0	4E	03	NULL	43.706264277985	0.0	0.0	15.706787109375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.27880859375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:06:43	1.0	CT08	1.0	2018-12-30 00:06:43	0.0	44	03	NULL	43.763376217385996	0.0	0.0	15.67626953125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.15673828125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:08:06	1.0	CT08	1.0	2018-12-30 00:08:06	0.0	3B	03	NULL	43.976794517254	0.0	0.0	15.648803710936999	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.64501953125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:09:24	1.0	CT08	1.0	2018-12-30 00:09:24	0.0	27	03	NULL	44.256342431165	0.0	0.0	15.587768554686999	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.88916015625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:10:44	1.0	CT08	1.0	2018-12-30 00:10:44	0.0	12	03	NULL	44.265360105807	0.0	0.0	15.523681640625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.76708984375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:12:06	1.0	CT08	1.0	2018-12-30 00:12:06	0.0	0E	03	NULL	44.121077311531	0.0	0.0	15.511474609375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.64501953125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:13:24	1.0	CT08	1.0	2018-12-30 00:13:24	0.0	09	03	NULL	44.115065528436006	0.0	0.0	15.496215820311999	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.64501953125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:14:45	1.0	CT08	1.0	2018-12-30 00:14:45	0.0	09	03	NULL	43.976794517254	0.0	0.0	15.496215820311999	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.27880859375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:16:06	1.0	CT08	1.0	2018-12-30 00:16:06	0.0	01	03	NULL	44.334495611398	0.0	0.0	15.471801757811999	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.76708984375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:17:25	1.0	CT08	1.0	2018-12-30 00:17:25	0.0	FC	03	NULL	44.740290970302	0.0	0.0	15.45654296875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.64501953125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:18:45	1.0	CT08	1.0	2018-12-30 00:18:45	0.0	F3	03	NULL	44.412648791632	0.0	0.0	15.429077148436999	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	49.1943359375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-30 00:20:07	1.0	CT08	1.0	2018-12-30 00:20:07	0.0	E7	03	NULL	44.986774077191	0.0	0.0	15.392456054686999	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	49.31640625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
