Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-10 00:00:54	1.0	CT08	1.0	2018-12-10 00:00:54	0.0	45	3.0	NULL	47.496693519298	0.0	0.0	21.929321289062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	38.9404296875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:02:13	1.0	CT08	1.0	2018-12-10 00:02:13	0.0	45	3.0	NULL	46.781291331008994	0.0	0.0	21.929321289062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.24560546875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:03:33	1.0	CT08	1.0	2018-12-10 00:03:33	0.0	42	3.0	NULL	46.62799086209001	0.0	0.0	21.920166015625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.1845703125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:04:53	1.0	CT08	1.0	2018-12-10 00:04:53	0.0	3C	3.0	NULL	46.498737525550006	0.0	0.0	21.90185546875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.0625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:06:13	1.0	CT08	1.0	2018-12-10 00:06:13	0.0	2C	3.0	NULL	49.336299146327	0.0	0.0	21.85302734375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.6728515625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:07:32	1.0	CT08	1.0	2018-12-10 00:07:32	0.0	DE	3.0	NULL	50.484549717446	0.0	0.0	21.614990234375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.32080078125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:08:52	1.0	CT08	1.0	2018-12-10 00:08:52	0.0	81	3.0	NULL	51.31718167608499	0.0	0.0	21.331176757812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.32080078125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:10:12	1.0	CT08	1.0	2018-12-10 00:10:12	0.0	66	3.0	NULL	49.907418540339	0.0	0.0	21.248779296875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.9169921875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:11:31	1.0	CT08	1.0	2018-12-10 00:11:31	0.0	5F	3.0	NULL	49.751112179873	0.0	0.0	21.227416992187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.6494140625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:12:50	1.0	CT08	1.0	2018-12-10 00:12:50	0.0	55	3.0	NULL	51.004568955151996	0.0	0.0	21.196899414062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.83251953125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:14:10	1.0	CT08	1.0	2018-12-10 00:14:10	0.0	47	3.0	NULL	51.617770830828	0.0	0.0	21.154174804687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.71044921875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:15:30	1.0	CT08	1.0	2018-12-10 00:15:30	0.0	3A	3.0	NULL	51.89731874474	0.0	0.0	21.114501953125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.83251953125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:16:49	1.0	CT08	1.0	2018-12-10 00:16:49	0.0	1D	3.0	NULL	52.321149452928	0.0	0.0	21.026000976562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.19873046875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:18:10	1.0	CT08	1.0	2018-12-10 00:18:10	0.0	03	3.0	NULL	52.766021401948	0.0	0.0	20.946655273437	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.07666015625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:19:29	1.0	CT08	1.0	2018-12-10 00:19:29	0.0	EC	3.0	NULL	53.469400024047005	0.0	0.0	20.87646484375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.3818359375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:20:49	1.0	CT08	1.0	2018-12-10 00:20:49	0.0	CE	3.0	NULL	53.896236623783	0.0	0.0	20.784912109375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.05322265625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:23:00	1.0	CT08	1.0	2018-12-10 00:23:00	0.0	82	3.0	NULL	54.879163159792995	0.0	0.0	20.552978515625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.6259765625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:24:20	1.0	CT08	1.0	2018-12-10 00:24:20	0.0	6E	3.0	NULL	54.879163159792995	0.0	0.0	20.491943359375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.80908203125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:25:40	1.0	CT08	1.0	2018-12-10 00:25:40	0.0	51	3.0	NULL	55.02344595407	0.0	0.0	20.403442382812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.8701171875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
