Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-25 00:00:21	1.0	CT08	1.0	2018-12-25 00:00:21	0.0	6D	3.0	NULL	40.204400625225	0.0	0.0	21.270141601562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.24560546875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-25 00:01:40	1.0	CT08	1.0	2018-12-25 00:01:40	0.0	72	3.0	NULL	39.804617049417	0.0	0.0	21.285400390625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	38.57421875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-25 00:03:00	1.0	CT08	1.0	2018-12-25 00:03:00	0.0	76	3.0	NULL	39.419862931345	0.0	0.0	21.297607421875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.00146484375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-25 00:04:20	1.0	CT08	1.0	2018-12-25 00:04:20	0.0	76	3.0	NULL	39.78958759168	0.0	0.0	21.297607421875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	38.57421875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-25 00:05:40	1.0	CT08	1.0	2018-12-25 00:05:40	0.0	68	3.0	NULL	39.507033786221	0.0	0.0	21.2548828125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.24560546875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-25 00:07:00	1.0	CT08	1.0	2018-12-25 00:07:00	0.0	5D	3.0	NULL	39.681375495972	0.0	0.0	21.221313476562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.00146484375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-25 00:08:20	1.0	CT08	1.0	2018-12-25 00:08:20	0.0	68	3.0	NULL	39.507033786221	0.0	0.0	21.2548828125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.1845703125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-25 00:09:40	1.0	CT08	1.0	2018-12-25 00:09:40	0.0	6E	3.0	NULL	39.221474089215	0.0	0.0	21.273193359375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.24560546875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-25 00:11:00	1.0	CT08	1.0	2018-12-25 00:11:00	0.0	68	3.0	NULL	39.218468197667	0.0	0.0	21.2548828125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.1845703125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-25 00:12:20	1.0	CT08	1.0	2018-12-25 00:12:20	0.0	57	3.0	NULL	38.935914392209	0.0	0.0	21.203002929687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.6728515625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
