Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-01 00:00:40	1.0	CT08	1.0	2018-12-01 00:00:40	0.0	9D	3.0	NULL	60.316820969099	0.0	0.0	20.635375976562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.44287109375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:01:59	1.0	CT08	1.0	2018-12-01 00:01:59	0.0	94	3.0	NULL	60.524227485872004	0.0	0.0	20.60791015625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.44287109375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:03:19	1.0	CT08	1.0	2018-12-01 00:03:19	0.0	89	3.0	NULL	60.80678129133099	0.0	0.0	20.574340820312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.3818359375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:04:39	1.0	CT08	1.0	2018-12-01 00:04:39	0.0	7E	3.0	NULL	60.990140675724	0.0	0.0	20.540771484375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.32080078125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:06:50	1.0	CT08	1.0	2018-12-01 00:06:50	0.0	6A	3.0	NULL	61.377900685343	0.0	0.0	20.479736328125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.07666015625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:08:11	1.0	CT08	1.0	2018-12-01 00:08:11	0.0	69	3.0	NULL	61.338824095227004	0.0	0.0	20.476684570312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.71044921875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:09:30	1.0	CT08	1.0	2018-12-01 00:09:30	0.0	70	3.0	NULL	61.185523626308004	0.0	0.0	20.498046875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.58837890625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:10:50	1.0	CT08	1.0	2018-12-01 00:10:50	0.0	75	3.0	NULL	60.966093543345	0.0	0.0	20.513305664062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.71044921875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:12:11	1.0	CT08	1.0	2018-12-01 00:12:11	0.0	6C	3.0	NULL	61.389924251533	0.0	0.0	20.48583984375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.8935546875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:13:30	1.0	CT08	1.0	2018-12-01 00:13:30	0.0	5D	3.0	NULL	61.66346038234901	0.0	0.0	20.440063476562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.44287109375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:14:50	1.0	CT08	1.0	2018-12-01 00:14:50	0.0	4D	3.0	NULL	61.95503186245	0.0	0.0	20.391235351562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.56494140625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
