Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-04 00:00:38	1.0	CT08	1.0	2018-12-04 00:00:38	0.0	D7	3.0	NULL	54.6958037754	0.0	0.0	23.937377929687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	36.62109375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:01:58	1.0	CT08	1.0	2018-12-04 00:01:58	0.0	B2	3.0	NULL	55.182758206084	0.0	0.0	23.824462890625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	36.92626953125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:03:18	1.0	CT08	1.0	2018-12-04 00:03:18	0.0	8F	3.0	NULL	55.639653721294	0.0	0.0	23.717651367187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	36.92626953125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:04:38	1.0	CT08	1.0	2018-12-04 00:04:38	0.0	78	3.0	NULL	55.813995431045	0.0	0.0	23.6474609375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	36.56005859375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:05:58	1.0	CT08	1.0	2018-12-04 00:05:58	0.0	61	3.0	NULL	56.105566911146	0.0	0.0	23.577270507812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	36.80419921875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:07:18	1.0	CT08	1.0	2018-12-04 00:07:18	0.0	51	3.0	NULL	56.526391727786	0.0	0.0	23.528442382812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	36.68212890625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:08:38	1.0	CT08	1.0	2018-12-04 00:08:38	0.0	3A	3.0	NULL	57.040399182398005	0.0	0.0	23.458251953125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	37.04833984375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:09:57	1.0	CT08	1.0	2018-12-04 00:09:57	0.0	2B	3.0	NULL	57.094505230250995	0.0	0.0	23.412475585937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	37.17041015625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:11:18	1.0	CT08	1.0	2018-12-04 00:11:18	0.0	23	3.0	NULL	57.356017794878	0.0	0.0	23.388061523437	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	37.04833984375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:13:29	1.0	CT08	1.0	2018-12-04 00:13:29	0.0	0D	3.0	NULL	57.217746783696	0.0	0.0	23.320922851562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	36.62109375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
