Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-13 00:00:15	1.0	CT08	1.0	2018-12-13 00:00:15	0.0	0D	3.0	NULL	55.850066129614	0.0	0.0	20.977172851562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.71044921875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:01:34	1.0	CT08	1.0	2018-12-13 00:01:34	0.0	FD	3.0	NULL	56.270890946254994	0.0	0.0	20.928344726562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.8935546875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:02:54	1.0	CT08	1.0	2018-12-13 00:02:54	0.0	E8	3.0	NULL	56.433209089815996	0.0	0.0	20.8642578125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.8935546875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:04:14	1.0	CT08	1.0	2018-12-13 00:04:14	0.0	D5	3.0	NULL	56.421185523626	0.0	0.0	20.806274414062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.58837890625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:05:34	1.0	CT08	1.0	2018-12-13 00:05:34	0.0	BF	3.0	NULL	56.279908620897	0.0	0.0	20.739135742187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.71044921875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:06:54	1.0	CT08	1.0	2018-12-13 00:06:54	0.0	B2	3.0	NULL	56.315979319466	0.0	0.0	20.699462890625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.83251953125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:08:14	1.0	CT08	1.0	2018-12-13 00:08:14	0.0	AB	3.0	NULL	56.923169412048	0.0	0.0	20.678100585937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.6494140625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:09:34	1.0	CT08	1.0	2018-12-13 00:09:34	0.0	A6	3.0	NULL	57.912107731153	0.0	0.0	20.662841796875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.6494140625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:11:46	1.0	CT08	1.0	2018-12-13 00:11:46	0.0	7D	3.0	NULL	59.556330407599	0.0	0.0	20.537719726562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.44287109375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:13:07	1.0	CT08	1.0	2018-12-13 00:13:07	0.0	5B	3.0	NULL	60.394974149333	0.0	0.0	20.433959960937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.6259765625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
