Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-31 00:02:33	1.0	CT08	1.0	2018-12-31 00:02:33	0.0	8D	3.0	NULL	48.668991222797004	0.0	0.0	16.680297851562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.79052734375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-31 00:03:53	1.0	CT08	1.0	2018-12-31 00:03:53	0.0	84	3.0	NULL	48.825297583262994	0.0	0.0	16.65283203125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.79052734375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-31 00:05:15	1.0	CT08	1.0	2018-12-31 00:05:15	0.0	7E	3.0	NULL	48.822291691716	0.0	0.0	16.634521484375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.79052734375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-31 00:07:26	1.0	CT08	1.0	2018-12-31 00:07:26	0.0	76	3.0	NULL	49.092821930985004	0.0	0.0	16.610107421875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.30224609375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-31 00:08:46	1.0	CT08	1.0	2018-12-31 00:08:46	0.0	79	3.0	NULL	49.210051701335004	0.0	0.0	16.619262695312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.42431640625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-31 00:10:08	1.0	CT08	1.0	2018-12-31 00:10:08	0.0	72	3.0	NULL	49.137910304196	0.0	0.0	16.597900390625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.42431640625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-31 00:11:26	1.0	CT08	1.0	2018-12-31 00:11:26	0.0	6E	3.0	NULL	49.369363953349	0.0	0.0	16.585693359375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.2412109375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-31 00:12:47	1.0	CT08	1.0	2018-12-31 00:12:47	0.0	67	3.0	NULL	49.372369844896	0.0	0.0	16.564331054687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.30224609375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-31 00:14:08	1.0	CT08	1.0	2018-12-31 00:14:08	0.0	65	3.0	NULL	49.510640856078	0.0	0.0	16.558227539062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.42431640625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-31 00:15:27	1.0	CT08	1.0	2018-12-31 00:15:27	0.0	5F	3.0	NULL	49.663941324997	0.0	0.0	16.539916992187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.4853515625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-31 00:16:47	1.0	CT08	1.0	2018-12-31 00:16:47	0.0	62	3.0	NULL	49.525670313815006	0.0	0.0	16.549072265625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
