Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-20 00:01:11	1.0	CT08	1.0	2019-01-20 00:01:11	0.0	20	03	NULL	-32.928940723819	0.0	0.0	-95.37109375	NULL	NULL	99.4873046875	NULL	NULL	NULL	NULL	2.74658203125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:10:38	1.0	CT08	1.0	2019-01-20 00:10:38	0.0	DB	03	NULL	42.741373091259	0.0	0.0	20.824584960937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.9169921875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:11:50	1.0	CT08	1.0	2019-01-20 00:11:50	0.0	DE	03	NULL	13.193459179993	0.0	0.0	20.833740234375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	378.47900390625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:13:15	1.0	CT08	1.0	2019-01-20 00:13:15	0.0	C5	03	NULL	43.207286281111	0.0	0.0	20.757446289062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.10009765625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:14:32	1.0	CT08	1.0	2019-01-20 00:14:32	0.0	1A	03	NULL	11.005170133462	0.0	0.0	-92.264404296875	NULL	NULL	99.3896484375	NULL	NULL	NULL	NULL	-496.09375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:15:55	1.0	CT08	1.0	2019-01-20 00:15:55	0.0	27	03	NULL	34.448118311891	0.0	0.0	53.087768554688	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:21:14	1.0	CT08	1.0	2019-01-20 00:21:14	0.0	00	03	NULL	-106.99410845257	0.0	0.0	58.4375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:34:11	1.0	CT08	1.0	2019-01-20 00:34:11	0.0	59	03	NULL	43.213298064206	0.0	0.0	20.427856445312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.58837890625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:35:28	1.0	CT08	1.0	2019-01-20 00:35:28	0.0	57	03	NULL	43.213298064206	0.0	0.0	20.421752929687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.58837890625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:36:49	1.0	CT08	1.0	2019-01-20 00:36:49	0.0	5D	03	NULL	43.243356979679994	0.0	0.0	20.440063476562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.6494140625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:38:05	1.0	CT08	1.0	2019-01-20 00:38:05	0.0	59	03	NULL	43.300468919081	0.0	0.0	20.427856445312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.6494140625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:39:27	1.0	CT08	1.0	2019-01-20 00:39:27	0.0	59	03	NULL	43.498857761211994	0.0	0.0	20.427856445312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.71044921875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:40:48	1.0	CT08	1.0	2019-01-20 00:40:48	0.0	A5	03	NULL	48.06781291330999	0.0	0.0	48.784790039062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-996.09375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:42:09	1.0	CT08	1.0	2019-01-20 00:42:09	0.0	46	03	NULL	43.925694360947	0.0	0.0	20.369873046875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	1984.375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:43:26	1.0	CT08	1.0	2019-01-20 00:43:26	0.0	7A	03	NULL	44.24431886497501	0.0	0.0	20.528564453125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.8935546875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:50:04	1.0	CT08	1.0	2019-01-20 00:50:04	0.0	09	03	NULL	45.50378742335	0.0	0.0	20.183715820312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.32080078125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:51:23	1.0	CT08	1.0	2019-01-20 00:51:23	0.0	02	03	NULL	88.460983527714	0.0	0.0	20.162353515625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:52:49	1.0	CT08	1.0	2019-01-20 00:52:49	0.0	0C	03	NULL	45.500781531802	0.0	0.0	20.19287109375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.95458984375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 00:54:18	1.0	CT08	1.0	2019-01-20 00:54:18	0.0	00	03	NULL	-106.99410845257	0.0	0.0	-140.0	NULL	NULL	99.21875	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:07:30	1.0	CT08	1.0	2019-01-20 01:07:30	0.0	32	03	NULL	39.371768666587	0.0	0.0	21.090087890625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	38.818359375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:10:15	1.0	CT08	1.0	2019-01-20 01:10:15	0.0	40	03	NULL	39.08620896958	0.0	0.0	21.1328125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.4287109375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:11:34	1.0	CT08	1.0	2019-01-20 01:11:34	0.0	00	03	NULL	-106.99410845257	0.0	0.0	-140.0	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:40:39	1.0	CT08	1.0	2019-01-20 01:40:39	0.0	2B	03	NULL	32.879042924131	0.0	0.0	21.849975585937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.22216796875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:41:58	1.0	CT08	1.0	2019-01-20 01:41:58	0.0	38	03	NULL	32.599495010220004	0.0	0.0	21.8896484375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.24560546875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:43:21	1.0	CT08	1.0	2019-01-20 01:43:21	0.0	3B	03	NULL	33.050378742335	0.0	0.0	21.898803710937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-1953.0029296875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:44:40	1.0	CT08	1.0	2019-01-20 01:44:40	0.0	4B	03	NULL	-40.624023085247	0.0	0.0	-6.1773681640625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	0.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:47:23	1.0	CT08	1.0	2019-01-20 01:47:23	0.0	26	03	NULL	32.596489118673	0.0	0.0	21.834716796875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.22216796875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:48:45	1.0	CT08	1.0	2019-01-20 01:48:45	0.0	1D	03	NULL	32.873031141036	0.0	0.0	21.807250976562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.1611328125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:50:08	1.0	CT08	1.0	2019-01-20 01:50:08	0.0	19	03	NULL	32.584465552483	0.0	0.0	21.795043945312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.22216796875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:51:23	1.0	CT08	1.0	2019-01-20 01:51:23	0.0	22	03	NULL	32.722736563665	0.0	0.0	21.822509765625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.85595703125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:52:49	1.0	CT08	1.0	2019-01-20 01:52:49	0.0	33	03	NULL	32.301911747024	0.0	0.0	21.874389648437	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.48974609375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:54:12	1.0	CT08	1.0	2019-01-20 01:54:12	0.0	41	03	NULL	31.736804136107	0.0	0.0	21.917114257812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.73388671875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:55:31	1.0	CT08	1.0	2019-01-20 01:55:31	0.0	4E	03	NULL	31.328002885655998	0.0	0.0	21.956787109375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.85595703125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:56:54	1.0	CT08	1.0	2019-01-20 01:56:54	0.0	52	03	NULL	31.60454490802	0.0	0.0	21.968994140625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.4052734375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:58:21	1.0	CT08	1.0	2019-01-20 01:58:21	0.0	56	03	NULL	31.328002885655998	0.0	0.0	21.981201171875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.71044921875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 01:59:35	1.0	CT08	1.0	2019-01-20 01:59:35	0.0	5E	03	NULL	31.481303354575	0.0	0.0	22.005615234375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.71044921875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:01:01	1.0	CT08	1.0	2019-01-20 02:01:01	0.0	59	03	NULL	31.048454971745	0.0	0.0	21.990356445312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.46630859375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:02:21	1.0	CT08	1.0	2019-01-20 02:02:21	0.0	4D	03	NULL	31.189731874474003	0.0	0.0	21.953735351562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.34423828125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:08:06	1.0	CT08	1.0	2019-01-20 02:08:06	0.0	D7	03	NULL	33.137549597211	0.0	0.0	21.593627929687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.236328125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:09:31	1.0	CT08	1.0	2019-01-20 02:09:31	0.0	CD	03	NULL	33.296861849224	0.0	0.0	21.563110351562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.29736328125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:10:45	1.0	CT08	1.0	2019-01-20 02:10:45	0.0	C1	03	NULL	33.904051941806	0.0	0.0	21.526489257812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.3583984375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:12:16	1.0	CT08	1.0	2019-01-20 02:12:16	0.0	AF	03	NULL	33.702657208128	0.0	0.0	21.471557617187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.3583984375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:13:38	1.0	CT08	1.0	2019-01-20 02:13:38	0.0	99	03	NULL	34.27377660214	0.0	0.0	21.404418945312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.54150390625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:14:52	1.0	CT08	1.0	2019-01-20 02:14:52	0.0	85	03	NULL	34.40302993868	0.0	0.0	21.343383789062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.54150390625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:16:14	1.0	CT08	1.0	2019-01-20 02:16:14	0.0	72	03	NULL	34.703619093423	0.0	0.0	21.285400390625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.724609375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:17:32	1.0	CT08	1.0	2019-01-20 02:17:32	0.0	65	03	NULL	35.256703138151	0.0	0.0	21.245727539062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.6025390625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:18:54	1.0	CT08	1.0	2019-01-20 02:18:54	0.0	52	03	NULL	34.953108091859995	0.0	0.0	21.187744140625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.54150390625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:20:14	1.0	CT08	1.0	2019-01-20 02:20:14	0.0	47	03	NULL	35.41000360707	0.0	0.0	21.154174804687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.48046875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:21:39	1.0	CT08	1.0	2019-01-20 02:21:39	0.0	3C	03	NULL	34.132499699411	0.0	0.0	21.12060546875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.1142578125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:23:01	1.0	CT08	1.0	2019-01-20 02:23:01	0.0	3F	03	NULL	34.553324516051	0.0	0.0	21.129760742187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.80908203125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:24:22	1.0	CT08	1.0	2019-01-20 02:24:22	0.0	45	03	NULL	34.547312732957	0.0	0.0	21.148071289062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.748046875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-20 02:25:42	1.0	CT08	1.0	2019-01-20 02:25:42	0.0	45	03	NULL	34.989178790429	0.0	0.0	21.148071289062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.95458984375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
