Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-14 00:24:54	1.0	CT08	1.0	2019-01-14 00:24:54	0.0	2E	03	NULL	48.506673079235	0.0	0.0	18.734130859375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.6025390625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-14 00:26:13	1.0	CT08	1.0	2019-01-14 00:26:13	0.0	44	03	NULL	18.937717927137	0.0	0.0	18.02001953125	NULL	NULL	58.721923828125	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-14 00:27:30	1.0	CT08	1.0	2019-01-14 00:27:30	0.0	21	03	NULL	48.930503787423	0.0	0.0	18.694458007812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	43.45703125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-14 00:28:55	1.0	CT08	1.0	2019-01-14 00:28:55	0.0	23	03	NULL	48.999639293014	0.0	0.0	18.700561523437	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	43.0908203125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-14 00:30:11	1.0	CT08	1.0	2019-01-14 00:30:11	0.0	FB	03	NULL	-60.333653961765	0.0	0.0	44.359741210938	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	1984.375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-14 00:32:54	1.0	CT08	1.0	2019-01-14 00:32:54	0.0	FF	03	NULL	-104.10845256703001	0.0	0.0	18.590698242187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-996.15478515625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-14 00:34:16	1.0	CT08	1.0	2019-01-14 00:34:16	0.0	DD	03	NULL	51.509558735121004	0.0	0.0	18.486938476562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	44.37255859375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-14 00:35:27	1.0	CT08	1.0	2019-01-14 00:35:27	0.0	CD	03	NULL	50.217025369725	0.0	0.0	18.438110351562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	1984.3139648438	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-14 00:46:13	1.0	CT08	1.0	2019-01-14 00:46:13	0.0	D7	03	NULL	50.069736683900004	0.0	0.0	18.468627929687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	31.25	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-14 00:47:35	1.0	CT08	1.0	2019-01-14 00:47:35	0.0	D7	03	NULL	50.232054827461994	0.0	0.0	18.468627929687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	58.837890625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
