Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-09 00:01:08	1.0	CT08	1.0	2019-01-09 00:01:08	0.0	00	F8	NULL	-106.99410845257	0.0	0.0	-140.0	NULL	NULL	26.5380859375	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:02:26	1.0	CT08	1.0	2019-01-09 00:02:26	0.0	86	03	NULL	56.201755440663995	0.0	0.0	17.440185546875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	1795.5322265625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:03:46	1.0	CT08	1.0	2019-01-09 00:03:46	0.0	6D	03	NULL	56.598533124925005	0.0	0.0	17.363891601562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	45.83740234375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:05:08	1.0	CT08	1.0	2019-01-09 00:05:08	0.0	5E	03	NULL	56.667668630516005	0.0	0.0	17.318115234375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.142578125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:06:26	1.0	CT08	1.0	2019-01-09 00:06:26	0.0	C6	03	NULL	-73.514488397259	0.0	0.0	17.635498046875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:07:46	1.0	CT08	1.0	2019-01-09 00:07:46	0.0	37	03	NULL	57.30491763857199	0.0	0.0	17.199096679687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	45.8984375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:09:07	1.0	CT08	1.0	2019-01-09 00:09:07	0.0	2F	03	NULL	57.025369724659996	0.0	0.0	17.174682617187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	45.654296875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:10:26	1.0	CT08	1.0	2019-01-09 00:10:26	0.0	2F	03	NULL	57.019357941565	0.0	0.0	17.174682617187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	45.5322265625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:11:46	1.0	CT08	1.0	2019-01-09 00:11:46	0.0	2C	03	NULL	57.028375616208	0.0	0.0	17.16552734375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	45.59326171875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:13:08	1.0	CT08	1.0	2019-01-09 00:13:08	0.0	25	03	NULL	57.163640735842	0.0	0.0	17.144165039062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	45.7763671875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:14:26	1.0	CT08	1.0	2019-01-09 00:14:26	0.0	0D	03	NULL	57.882048815679	0.0	0.0	17.070922851562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.5087890625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:15:46	1.0	CT08	1.0	2019-01-09 00:15:46	0.0	F0	03	NULL	58.585427437777994	0.0	0.0	16.982421875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.56982421875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:17:07	1.0	CT08	1.0	2019-01-09 00:17:07	0.0	CE	03	NULL	59.024287603703	0.0	0.0	16.878662109375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.119140625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:18:27	1.0	CT08	1.0	2019-01-09 00:18:27	0.0	AB	03	NULL	59.592401106168005	0.0	0.0	16.771850585937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.30224609375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:19:47	1.0	CT08	1.0	2019-01-09 00:19:47	0.0	8D	03	NULL	60.013225922809	0.0	0.0	16.680297851562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.119140625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:21:08	1.0	CT08	1.0	2019-01-09 00:21:08	0.0	78	03	NULL	59.968137549596996	0.0	0.0	16.6162109375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.30224609375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:22:26	1.0	CT08	1.0	2019-01-09 00:22:26	0.0	69	03	NULL	59.899002044006004	0.0	0.0	16.570434570312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.4853515625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:23:46	1.0	CT08	1.0	2019-01-09 00:23:46	0.0	59	03	NULL	60.283756162078	0.0	0.0	16.521606445312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.42431640625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:25:08	1.0	CT08	1.0	2019-01-09 00:25:08	0.0	F7	20	NULL	-81.846819766743	0.0	0.0	59.972534179688	NULL	NULL	56.491088867188	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:26:26	1.0	CT08	1.0	2019-01-09 00:26:26	0.0	D9	10	NULL	45.849464951304995	0.0	0.0	-90.900268554688	NULL	NULL	99.8291015625	NULL	NULL	NULL	NULL	-1828.125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:27:46	1.0	CT08	1.0	2019-01-09 00:27:46	0.0	92	FF	NULL	16.45184561741	0.0	0.0	29.976806640625	NULL	NULL	68.905639648438	NULL	NULL	NULL	NULL	-1936.767578125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:29:08	1.0	CT08	1.0	2019-01-09 00:29:08	0.0	34	03	NULL	60.539256943609	0.0	0.0	16.40869140625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	1937.5	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:30:26	1.0	CT08	1.0	2019-01-09 00:30:26	0.0	40	EC	NULL	41.13622700493	0.0	0.0	57.0703125	NULL	NULL	-83.197021484375	NULL	NULL	NULL	NULL	-489.07470703125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:32:39	1.0	CT08	1.0	2019-01-09 00:32:39	0.0	00	C8	NULL	-106.99410845257	0.0	0.0	-140.0	NULL	NULL	98.052978515625	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:33:59	1.0	CT08	1.0	2019-01-09 00:33:59	0.0	D7	20	NULL	78.168810869304	0.0	0.0	-50.281372070312	NULL	NULL	99.8291015625	NULL	NULL	NULL	NULL	1726.5625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:35:19	1.0	CT08	1.0	2019-01-09 00:35:19	0.0	00	00	NULL	-106.99410845257	0.0	0.0	-140.0	NULL	NULL	-100.0	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:36:39	1.0	CT08	1.0	2019-01-09 00:36:39	0.0	8C	03	NULL	58.952146206565	0.0	0.0	16.67724609375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:37:59	1.0	CT08	1.0	2019-01-09 00:37:59	0.0	F7	10	NULL	-104.67957196104	0.0	0.0	59.972534179688	NULL	NULL	99.9755859375	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:41:29	1.0	CT08	1.0	2019-01-09 00:41:29	0.0	80	03	NULL	59.024287603703	0.0	0.0	16.640625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.38671875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:42:49	1.0	CT08	1.0	2019-01-09 00:42:49	0.0	82	03	NULL	58.753757364434	0.0	0.0	16.646728515625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	483.7646484375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:44:10	1.0	CT08	1.0	2019-01-09 00:44:10	0.0	86	03	NULL	58.729710232055	0.0	0.0	16.658935546875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.0205078125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:45:29	1.0	CT08	1.0	2019-01-09 00:45:29	0.0	DC	03	NULL	63.142359023686	0.0	0.0	-94.79736328125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-1246.1547851562	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:46:50	1.0	CT08	1.0	2019-01-09 00:46:50	0.0	B4	E3	NULL	-26.123602260429998	0.0	0.0	-101.95068359375	NULL	NULL	45.205688476562	NULL	NULL	NULL	NULL	-1998.046875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:48:11	1.0	CT08	1.0	2019-01-09 00:48:11	0.0	00	00	NULL	-106.99410845257	0.0	0.0	-140.0	NULL	NULL	-100.0	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:49:30	1.0	CT08	1.0	2019-01-09 00:49:30	0.0	00	00	NULL	-106.99410845257	0.0	0.0	-140.0	NULL	NULL	-100.0	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:50:50	1.0	CT08	1.0	2019-01-09 00:50:50	0.0	FC	F8	NULL	-100.84104845497	0.0	0.0	38.11279296875	NULL	NULL	25.057983398438	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:52:11	1.0	CT08	1.0	2019-01-09 00:52:11	0.0	00	03	NULL	-106.99410845257	0.0	0.0	-140.0	NULL	NULL	-1.8768310546875	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-09 00:53:30	1.0	CT08	1.0	2019-01-09 00:53:30	0.0	9B	03	NULL	58.615486353252	0.0	0.0	16.723022460937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.5087890625	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
