Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-06 00:01:14	1.0	CT08	1.0	2019-01-06 00:01:14	0.0	A5	FF	NULL	19.596008176025	0.0	0.0	-22.308959960938	NULL	NULL	89.657592773438	NULL	NULL	NULL	NULL	-1999.8168945312	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:02:33	1.0	CT08	1.0	2019-01-06 00:02:33	0.0	F5	83	NULL	43.93471203559	0.0	0.0	21.685180664062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	1046.8139648438	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:03:53	1.0	CT08	1.0	2019-01-06 00:03:53	0.0	F2	03	NULL	43.507875435854	0.0	0.0	21.676025390625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.1845703125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:05:14	1.0	CT08	1.0	2019-01-06 00:05:14	0.0	E9	03	NULL	44.229289407238	0.0	0.0	21.648559570312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:06:33	1.0	CT08	1.0	2019-01-06 00:06:33	0.0	A5	FF	NULL	18.056991703738998	0.0	0.0	33.941040039062	NULL	NULL	78.72314453125	NULL	NULL	NULL	NULL	-996.09375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:07:53	1.0	CT08	1.0	2019-01-06 00:07:53	0.0	D7	03	NULL	44.541902128170996	0.0	0.0	21.593627929687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	750.18310546875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:09:13	1.0	CT08	1.0	2019-01-06 00:09:13	0.0	C5	03	NULL	-61.866658650956005	0.0	0.0	59.819946289062	NULL	NULL	99.847412109375	NULL	NULL	NULL	NULL	-31.25	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:10:33	1.0	CT08	1.0	2019-01-06 00:10:33	0.0	C5	03	NULL	44.511843212697	0.0	0.0	21.538696289062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	546.9970703125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:11:53	1.0	CT08	1.0	2019-01-06 00:11:53	0.0	00	83	NULL	-106.99410845257	0.0	0.0	-140.0	NULL	NULL	99.21875	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:13:13	1.0	CT08	1.0	2019-01-06 00:13:13	0.0	F9	C3	NULL	20.488757965613	0.0	0.0	14.666137695311999	NULL	NULL	61.447143554688	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:14:33	1.0	CT08	1.0	2019-01-06 00:14:33	0.0	98	03	NULL	45.197186485512	0.0	0.0	21.4013671875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.78564453125	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:15:53	1.0	CT08	1.0	2019-01-06 00:15:53	0.0	A6	9C	NULL	-96.19995190573499	0.0	0.0	-109.02465820312	NULL	NULL	40.313720703125	NULL	NULL	NULL	NULL	-1998.046875	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:17:13	1.0	CT08	1.0	2019-01-06 00:17:13	0.0	00	F1	NULL	-106.99410845257	0.0	0.0	-140.0	NULL	NULL	-100.0	NULL	NULL	NULL	NULL	-2000.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:18:33	1.0	CT08	1.0	2019-01-06 00:18:33	0.0	C6	03	NULL	13.830708188049	0.0	0.0	-37.052001953125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-514.6484375	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:19:53	1.0	CT08	1.0	2019-01-06 00:19:53	0.0	C6	20	NULL	75.875315618612	0.0	0.0	-47.208251953125	NULL	NULL	99.847412109375	NULL	NULL	NULL	NULL	218.75	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
